 2.47 -0.160598 -1.40507 -3.42992e-012 
 2.48 -0.17464 -1.40339 -3.44402e-012 
 2.49 -0.188665 -1.40157 -3.4579e-012 
 2.5 -0.202671 -1.39962 -3.47167e-012 
 2.51 -0.216657 -1.39752 -3.48566e-012 
 2.52 -0.230621 -1.39528 -3.49953e-012 
 2.53 -0.244562 -1.39291 -3.51352e-012 
 2.54 -0.258479 -1.39039 -3.52751e-012 
 2.55 -0.27237 -1.38774 -3.54128e-012 
 2.56 -0.286233 -1.38494 -3.55527e-012 
 2.57 -0.300068 -1.38201 -3.56914e-012 
 2.58 -0.313873 -1.37894 -3.58291e-012 
 2.59 -0.327647 -1.37574 -3.59701e-012 
 2.6 -0.341387 -1.37239 -3.61078e-012 
 2.61 -0.355094 -1.36891 -3.62455e-012 
 2.62 -0.368765 -1.36529 -3.63842e-012 
 2.63 -0.382399 -1.36153 -3.65241e-012 
 2.64 -0.395995 -1.35764 -3.66618e-012 
 2.65 -0.409552 -1.35361 -3.68028e-012 
 2.66 -0.423067 -1.34945 -3.69393e-012 
 2.67 -0.43654 -1.34515 -3.70781e-012 
 2.68 -0.44997 -1.34072 -3.7218e-012 
 2.69 -0.463354 -1.33615 -3.73568e-012 
 2.7 -0.476692 -1.33145 -3.74967e-012 
 2.71 -0.489983 -1.32662 -3.76355e-012 
 2.72 -0.503224 -1.32165 -3.77764e-012 
 2.73 -0.516415 -1.31655 -3.79163e-012 
 2.74 -0.529555 -1.31132 -3.8054e-012 
 2.75 -0.542641 -1.30596 -3.81917e-012 
 2.76 -0.555674 -1.30047 -3.83327e-012 
 2.77 -0.56865 -1.29485 -3.84714e-012 
 2.78 -0.58157 -1.2891 -3.86091e-012 
 2.79 -0.594432 -1.28322 -3.8749e-012 
 2.8 -0.607234 -1.27721 -3.88889e-012 
 2.81 -0.619976 -1.27107 -3.90299e-012 
 2.82 -0.632655 -1.26481 -3.91664e-012 
 2.83 -0.645272 -1.25842 -3.93063e-012 
 2.84 -0.657823 -1.25191 -3.9444e-012 
 2.85 -0.670309 -1.24527 -3.95839e-012 
 2.86 -0.682728 -1.2385 -3.97238e-012 
 2.87 -0.695079 -1.23161 -3.98637e-012 
 2.88 -0.70736 -1.2246 -4.00013e-012 
 2.89 -0.71957 -1.21746 -4.0139e-012 
 2.9 -0.731709 -1.21021 -4.02789e-012 
 2.91 -0.743774 -1.20283 -4.04188e-012 
 2.92 -0.755765 -1.19533 -4.05564e-012 
 2.93 -0.76768 -1.18771 -4.06952e-012 
 2.94 -0.779519 -1.17998 -4.0834e-012 
 2.95 -0.79128 -1.17212 -4.09739e-012 
 2.96 -0.802961 -1.16415 -4.11127e-012 
 2.97 -0.814562 -1.15607 -4.12514e-012 
 2.98 -0.826082 -1.14786 -4.13891e-012 
 2.99 -0.837519 -1.13954 -4.1529e-012 
 3 -0.848872 -1.13111 -4.16667e-012 
 3.01 -0.860141 -1.12257 -4.18054e-012 
 3.02 -0.871323 -1.11391 -4.1942e-012 
 3.03 -0.882419 -1.10514 -4.2083e-012 
 3.04 -0.893426 -1.09626 -4.22229e-012 
 3.05 -0.904344 -1.08727 -4.23639e-012 
 3.06 -0.915171 -1.07818 -4.25027e-012 
 3.07 -0.925907 -1.06897 -4.26414e-012 
 3.08 -0.93655 -1.05966 -4.27813e-012 
 3.09 -0.9471 -1.05024 -4.2919e-012 
 3.1 -0.957554 -1.04072 -4.30567e-012 
 3.11 -0.967914 -1.03109 -4.31966e-012 
 3.12 -0.978176 -1.02136 -4.33353e-012 
 3.13 -0.98834 -1.01153 -4.34763e-012 
 3.14 -0.998406 -1.00159 -4.36162e-012 
 3.15 -1.00837 -0.991557 -4.37561e-012 
 3.16 -1.01824 -0.981424 -4.3896e-012 
 3.17 -1.028 -0.971193 -4.40337e-012 
 3.18 -1.03766 -0.960865 -4.41713e-012 
 3.19 -1.04722 -0.95044 -4.4309e-012 
