0.979902 -1.141998 
0.969095 -1.151431 
0.958199 -1.160814 
0.947214 -1.170145 
0.936142 -1.179422 
0.924983 -1.188645 
0.913737 -1.197811 
0.902405 -1.206919 
0.890987 -1.215968 
0.879484 -1.224957 
0.867897 -1.233883 
0.856227 -1.242745 
0.844472 -1.251542 
0.832636 -1.260273 
0.820717 -1.268935 
0.808717 -1.277528 
0.796636 -1.286049 
0.784476 -1.294498 
0.772236 -1.302873 
0.759918 -1.311172 
0.747521 -1.319395 
0.735048 -1.327538 
0.722498 -1.335602 
0.709872 -1.343584 
0.697172 -1.351484 
0.684398 -1.359299 
0.671550 -1.367028 
0.658630 -1.374670 
0.645639 -1.382223 
0.632576 -1.389687 
0.619444 -1.397059 
0.606243 -1.404338 
0.592973 -1.411523 
0.579636 -1.418612 
0.566233 -1.425605 
0.552765 -1.432499 
0.539232 -1.439294 
0.525635 -1.445988 
0.511976 -1.452580 
0.498255 -1.459069 
0.484473 -1.465453 
0.470632 -1.471732 
0.456732 -1.477903 
0.442774 -1.483967 
0.428760 -1.489921 
0.414690 -1.495766 
0.400566 -1.501499 
0.386388 -1.507119 
0.372158 -1.512627 
0.357876 -1.518020 
0.343544 -1.523297 
0.329163 -1.528459 
0.314734 -1.533503 
0.300258 -1.538429 
0.285736 -1.543237 
0.271169 -1.547924 
0.256558 -1.552492 
0.241905 -1.556938 
0.227211 -1.561263 
0.212477 -1.565465 
0.197703 -1.569545 
0.182892 -1.573500 
0.168044 -1.577332 
0.153160 -1.581039 
0.138242 -1.584621 
0.123291 -1.588078 
0.108308 -1.591408 
0.093294 -1.594613 
0.078251 -1.597691 
0.063179 -1.600642 
0.048080 -1.603467 
0.032955 -1.606164 
0.017805 -1.608734 
0.002631 -1.611177 
-0.012565 -1.613493 
-0.027782 -1.615682 
-0.043019 -1.617743 
-0.058276 -1.619677 
-0.073549 -1.621484 
-0.088839 -1.623165 
-0.104145 -1.624718 
-0.119464 -1.626146 
-0.134797 -1.627448 
-0.150140 -1.628624 
-0.165495 -1.629674 
-0.180859 -1.630600 
-0.196231 -1.631402 
-0.211610 -1.632080 
-0.226994 -1.632635 
-0.242384 -1.633067 
-0.257776 -1.633377 
-0.273172 -1.633566 
-0.288568 -1.633635 
-0.303965 -1.633583 
-0.319360 -1.633413 
-0.334753 -1.633125 
-0.350143 -1.632720 
-0.365529 -1.632198 
-0.380909 -1.631561 
-0.396283 -1.630810 
-0.411649 -1.629945 
-0.427006 -1.628968 
-0.442354 -1.627880 
-0.457691 -1.626682 
-0.473016 -1.625375 
-0.488328 -1.623960 
-0.503626 -1.622439 
-0.518910 -1.620813 
-0.534178 -1.619083 
-0.549429 -1.617250 
-0.564662 -1.615316 
-0.579876 -1.613282 
-0.595071 -1.611149 
-0.610245 -1.608920 
-0.625398 -1.606594 
-0.640529 -1.604174 
-0.655636 -1.601662 
-0.670719 -1.599058 
-0.685777 -1.596364 
-0.700809 -1.593582 
-0.715815 -1.590713 
-0.730793 -1.587759 
-0.745743 -1.584722 
-0.760664 -1.581602 
-0.775556 -1.578402 
-0.790416 -1.575123 
-0.805246 -1.571767 
-0.820043 -1.568335 
-0.834808 -1.564829 
-0.849539 -1.561251 
-0.864237 -1.557602 
-0.878899 -1.553884 
-0.893526 -1.550098 
-0.908118 -1.546247 
-0.922672 -1.542332 
-0.937190 -1.538355 
-0.951669 -1.534316 
-0.966111 -1.530219 
-0.980513 -1.526064 
-0.994876 -1.521854 
-1.009199 -1.517589 
-1.023482 -1.513273 
-1.037724 -1.508905 
-1.051924 -1.504488 
-1.066082 -1.500024 
-1.080199 -1.495513 
-1.094272 -1.490959 
-1.108302 -1.486362 
-1.122289 -1.481724 
-1.136232 -1.477047 
-1.150131 -1.472331 
-1.163985 -1.467580 
-1.177794 -1.462794 
-1.191558 -1.457975 
-1.205276 -1.453124 
-1.218948 -1.448243 
-1.232575 -1.443334 
-1.246154 -1.438397 
-1.259688 -1.433435 
-1.273174 -1.428449 
-1.286613 -1.423441 
-1.300005 -1.418411 
-1.313350 -1.413361 
-1.326646 -1.408293 
-1.339895 -1.403208 
-1.353096 -1.398108 
-1.366249 -1.392993 
-1.379353 -1.387865 
-1.392410 -1.382726 
-1.405417 -1.377577 
-1.418376 -1.372418 
-1.431287 -1.367252 
-1.444148 -1.362079 
-1.456961 -1.356900 
-1.469725 -1.351718 
-1.482440 -1.346533 
-1.495107 -1.341345 
-1.507724 -1.336157 
-1.520293 -1.330970 
-1.532812 -1.325784 
-1.545283 -1.320601 
-1.557705 -1.315421 
-1.570078 -1.310246 
-1.582403 -1.305077 
-1.594678 -1.299915 
-1.606906 -1.294760 
-1.619084 -1.289614 
-1.631214 -1.284477 
-1.643296 -1.279350 
-1.655329 -1.274235 
-1.667315 -1.269133 
-1.679252 -1.264043 
-1.691141 -1.258967 
-1.702983 -1.253906 
-1.714777 -1.248860 
-1.726524 -1.243830 
-1.738223 -1.238817 
-1.749875 -1.233822 
-1.761480 -1.228845 
-1.773038 -1.223888 
-1.784550 -1.218950 
-1.796015 -1.214032 
-1.807434 -1.209135 
-1.818807 -1.204260 
-1.830134 -1.199407 
-1.841415 -1.194576 
-1.852651 -1.189769 
-1.863842 -1.184986 
-1.874987 -1.180227 
-1.886088 -1.175492 
-1.897145 -1.170783 
-1.908157 -1.166100 
-1.919125 -1.161443 
-1.930050 -1.156812 
-1.940931 -1.152208 
-1.951769 -1.147632 
-1.962563 -1.143083 
-1.973315 -1.138563 
-1.984025 -1.134070 
-1.994692 -1.129607 
-2.005318 -1.125173 
-2.015901 -1.120768 
-2.026444 -1.116392 
-2.036945 -1.112047 
-2.047405 -1.107731 
-2.057825 -1.103446 
-2.068205 -1.099192 
-2.078545 -1.094969 
-2.088845 -1.090776 
-2.099105 -1.086614 
-2.109327 -1.082484 
-2.119510 -1.078386 
-2.129654 -1.074319 
-2.139760 -1.070284 
-2.149829 -1.066280 
-2.159859 -1.062309 
-2.169853 -1.058370 
-2.179809 -1.054463 
-2.189729 -1.050588 
-2.199612 -1.046745 
-2.209460 -1.042935 
-2.219271 -1.039157 
-2.229048 -1.035412 
-2.238789 -1.031699 
-2.248495 -1.028018 
-2.258166 -1.024370 
-2.267804 -1.020755 
-2.277407 -1.017171 
-2.286977 -1.013620 
-2.296514 -1.010102 
-2.306017 -1.006616 
-2.315488 -1.003162 
-2.324926 -0.999740 
-2.334333 -0.996351 
-2.343707 -0.992993 
-2.353050 -0.989668 
-2.362362 -0.986374 
-2.371643 -0.983112 
-2.380893 -0.979882 
-2.390114 -0.976683 
-2.399304 -0.973516 
-2.408464 -0.970380 
-2.417595 -0.967276 
-2.426697 -0.964202 
-2.435770 -0.961160 
-2.444814 -0.958148 
-2.453831 -0.955167 
-2.462819 -0.952216 
-2.471780 -0.949296 
-2.480713 -0.946405 
-2.489619 -0.943545 
-2.498498 -0.940715 
-2.507351 -0.937914 
-2.516178 -0.935143 
-2.524978 -0.932400 
-2.533753 -0.929687 
-2.542503 -0.927003 
-2.551227 -0.924348 
-2.559926 -0.921721 
-2.568601 -0.919122 
-2.577251 -0.916551 
-2.585878 -0.914008 
-2.594480 -0.911493 
-2.603059 -0.909005 
-2.611614 -0.906544 
-2.620147 -0.904110 
-2.628657 -0.901703 
-2.637144 -0.899322 
-2.645608 -0.896968 
-2.654051 -0.894639 
-2.662472 -0.892337 
-2.670871 -0.890060 
-2.679249 -0.887808 
-2.687606 -0.885581 
-2.695942 -0.883379 
-2.704258 -0.881202 
-2.712553 -0.879048 
-2.720827 -0.876919 
-2.729082 -0.874814 
-2.737317 -0.872733 
-2.745533 -0.870674 
-2.753729 -0.868639 
-2.761906 -0.866626 
-2.770065 -0.864636 
-2.778205 -0.862669 
-2.786326 -0.860723 
-2.794429 -0.858799 
-2.802514 -0.856896 
-2.810581 -0.855015 
-2.818631 -0.853155 
-2.826663 -0.851315 
-2.834678 -0.849496 
-2.842675 -0.847697 
-2.850656 -0.845918 
-2.858621 -0.844159 
-2.866568 -0.842419 
-2.874500 -0.840698 
-2.882415 -0.838996 
-2.890315 -0.837312 
-2.898198 -0.835647 
-2.906066 -0.834000 
-2.913919 -0.832370 
-2.921756 -0.830758 
-2.929578 -0.829164 
-2.937386 -0.827586 
-2.945178 -0.826025 
-2.952956 -0.824481 
-2.960719 -0.822952 
-2.968468 -0.821440 
-2.976203 -0.819943 
-2.983924 -0.818462 
-2.991631 -0.816995 
-2.999324 -0.815544 
-3.007003 -0.814107 
-3.014669 -0.812685 
-3.022322 -0.811276 
-3.029962 -0.809882 
-3.037588 -0.808500 
-3.045202 -0.807133 
-3.052802 -0.805778 
-3.060390 -0.804436 
-3.067966 -0.803106 
-3.075528 -0.801789 
-3.083079 -0.800483 
-3.090617 -0.799190 
-3.098143 -0.797907 
-3.105657 -0.796636 
-3.113160 -0.795376 
-3.120650 -0.794127 
-3.128129 -0.792888 
-3.135596 -0.791659 
3.140134 -0.790440 
3.132690 -0.789231 
3.125258 -0.788031 
3.117836 -0.786840 
3.110426 -0.785658 
3.103027 -0.784485 
3.095639 -0.783321 
3.088262 -0.782164 
3.080895 -0.781015 
3.073540 -0.779874 
3.066195 -0.778741 
3.058861 -0.777615 
3.051537 -0.776495 
3.044224 -0.775382 
3.036922 -0.774276 
3.029629 -0.773176 
3.022348 -0.772082 
3.015076 -0.770994 
3.007815 -0.769911 
3.000564 -0.768833 
2.993323 -0.767761 
2.986092 -0.766693 
2.978871 -0.765629 
2.971660 -0.764570 
2.964459 -0.763516 
2.957268 -0.762465 
2.950087 -0.761417 
2.942915 -0.760373 
2.935754 -0.759332 
2.928602 -0.758294 
2.921460 -0.757259 
2.914328 -0.756226 
2.907206 -0.755196 
2.900093 -0.754167 
2.892990 -0.753141 
2.885897 -0.752115 
2.878813 -0.751092 
2.871739 -0.750069 
2.864675 -0.749048 
2.857620 -0.748027 
2.850575 -0.747006 
2.843539 -0.745986 
2.836513 -0.744966 
2.829497 -0.743946 
2.822490 -0.742925 
2.815493 -0.741904 
2.808506 -0.740882 
2.801528 -0.739859 
2.794560 -0.738835 
2.787601 -0.737810 
2.780652 -0.736783 
2.773713 -0.735754 
2.766784 -0.734723 
2.759864 -0.733690 
2.752954 -0.732654 
2.746054 -0.731616 
2.739163 -0.730576 
2.732283 -0.729532 
2.725412 -0.728485 
2.718551 -0.727434 
2.711700 -0.726380 
2.704859 -0.725322 
2.698028 -0.724261 
2.691207 -0.723195 
2.684396 -0.722125 
2.677595 -0.721050 
2.670805 -0.719971 
2.664024 -0.718886 
2.657254 -0.717797 
2.650494 -0.716702 
2.643745 -0.715602 
2.637005 -0.714497 
2.630277 -0.713385 
2.623558 -0.712268 
2.616851 -0.711145 
2.610154 -0.710015 
2.603467 -0.708879 
2.596792 -0.707736 
2.590127 -0.706586 
2.583473 -0.705430 
2.576830 -0.704266 
2.570198 -0.703095 
2.563577 -0.701917 
2.556967 -0.700731 
2.550368 -0.699537 
2.543781 -0.698335 
2.537205 -0.697125 
2.530641 -0.695907 
2.524088 -0.694681 
2.517546 -0.693446 
2.511016 -0.692203 
2.504498 -0.690950 
2.497992 -0.689689 
2.491498 -0.688418 
2.485016 -0.687139 
2.478546 -0.685850 
2.472088 -0.684551 
2.465643 -0.683243 
2.459209 -0.681925 
2.452789 -0.680597 
2.446380 -0.679259 
2.439985 -0.677911 
2.433602 -0.676552 
2.427232 -0.675183 
2.420875 -0.673804 
2.414531 -0.672414 
2.408201 -0.671013 
2.401883 -0.669601 
2.395579 -0.668178 
2.389288 -0.666745 
2.383011 -0.665299 
2.376748 -0.663843 
2.370498 -0.662375 
2.364262 -0.660896 
2.358040 -0.659405 
2.351833 -0.657902 
2.345639 -0.656387 
2.339460 -0.654861 
2.333296 -0.653322 
2.327145 -0.651772 
2.321010 -0.650209 
2.314889 -0.648634 
2.308784 -0.647046 
2.302693 -0.645446 
2.296617 -0.643834 
2.290557 -0.642209 
2.284512 -0.640571 
2.278482 -0.638921 
2.272469 -0.637257 
2.266470 -0.635581 
2.260488 -0.633892 
2.254522 -0.632190 
2.248572 -0.630475 
2.242638 -0.628747 
2.236720 -0.627006 
2.230819 -0.625251 
2.224934 -0.623484 
2.219067 -0.621703 
2.213216 -0.619908 
2.207382 -0.618101 
2.201565 -0.616280 
2.195765 -0.614445 
2.189983 -0.612597 
2.184218 -0.610736 
2.178471 -0.608861 
2.172741 -0.606972 
2.167030 -0.605070 
2.161336 -0.603155 
2.155661 -0.601225 
2.150003 -0.599282 
2.144364 -0.597326 
2.138744 -0.595356 
2.133142 -0.593372 
2.127559 -0.591375 
2.121995 -0.589364 
2.116450 -0.587340 
2.110924 -0.585302 
2.105417 -0.583251 
2.099930 -0.581186 
2.094462 -0.579107 
2.089014 -0.577015 
2.083586 -0.574909 
2.078177 -0.572790 
2.072789 -0.570658 
2.067421 -0.568512 
2.062073 -0.566353 
2.056745 -0.564180 
2.051438 -0.561995 
2.046152 -0.559796 
2.040887 -0.557584 
2.035642 -0.555358 
2.030418 -0.553120 
2.025216 -0.550869 
2.020035 -0.548605 
2.014875 -0.546328 
2.009737 -0.544038 
2.004620 -0.541736 
1.999525 -0.539421 
1.994452 -0.537093 
1.989401 -0.534753 
1.984373 -0.532400 
1.979366 -0.530036 
1.974382 -0.527659 
1.969420 -0.525270 
1.964481 -0.522869 
1.959564 -0.520456 
1.954670 -0.518031 
1.949799 -0.515594 
1.944952 -0.513146 
1.940127 -0.510687 
1.935325 -0.508216 
1.930547 -0.505734 
1.925793 -0.503241 
1.921061 -0.500737 
1.916354 -0.498222 
1.911670 -0.495696 
1.907010 -0.493160 
1.902374 -0.490613 
1.897762 -0.488056 
1.893175 -0.485489 
1.888611 -0.482912 
1.884072 -0.480325 
1.879557 -0.477729 
1.875067 -0.475123 
1.870602 -0.472507 
1.866161 -0.469883 
1.861745 -0.467249 
1.857353 -0.464607 
1.852987 -0.461956 
1.848646 -0.459296 
1.844329 -0.456628 
1.840038 -0.453952 
1.835773 -0.451268 
1.831532 -0.448577 
1.827317 -0.445877 
1.823128 -0.443171 
1.818964 -0.440457 
1.814825 -0.437736 
1.810713 -0.435008 
1.806626 -0.432274 
1.802564 -0.429534 
1.798529 -0.426787 
1.794520 -0.424035 
1.790536 -0.421277 
1.786579 -0.418513 
1.782647 -0.415744 
1.778742 -0.412970 
1.774863 -0.410191 
1.771010 -0.407408 
1.767184 -0.404620 
1.763383 -0.401828 
1.759609 -0.399032 
1.755862 -0.396233 
1.752141 -0.393430 
1.748446 -0.390624 
1.744778 -0.387816 
1.741136 -0.385004 
1.737520 -0.382190 
1.733932 -0.379374 
1.730369 -0.376556 
1.726834 -0.373737 
1.723325 -0.370916 
1.719842 -0.368094 
1.716386 -0.365271 
1.712957 -0.362448 
1.709554 -0.359624 
1.706178 -0.356800 
1.702829 -0.353977 
1.699506 -0.351154 
1.696210 -0.348332 
1.692940 -0.345510 
1.689697 -0.342691 
1.686480 -0.339872 
1.683290 -0.337056 
1.680127 -0.334242 
1.676990 -0.331430 
1.673880 -0.328622 
1.670796 -0.325816 
1.667738 -0.323013 
1.664707 -0.320214 
1.661702 -0.317419 
1.658724 -0.314629 
1.655772 -0.311843 
1.652846 -0.309061 
1.649946 -0.306285 
1.647072 -0.303514 
1.644225 -0.300749 
1.641403 -0.297990 
1.638608 -0.295237 
1.635838 -0.292491 
1.633094 -0.289752 
1.630377 -0.287020 
1.627684 -0.284295 
1.625018 -0.281579 
1.622377 -0.278870 
1.619761 -0.276170 
1.617171 -0.273479 
1.614606 -0.270797 
1.612066 -0.268124 
1.609552 -0.265461 
1.607063 -0.262808 
1.604598 -0.260166 
1.602159 -0.257534 
1.599744 -0.254913 
1.597354 -0.252303 
1.594988 -0.249705 
1.592647 -0.247118 
1.590330 -0.244544 
1.588037 -0.241983 
1.585768 -0.239434 
1.583524 -0.236898 
1.581303 -0.234376 
1.579106 -0.231868 
1.576932 -0.229374 
1.574782 -0.226894 
1.572655 -0.224429 
1.570552 -0.221979 
1.568471 -0.219544 
1.566413 -0.217125 
1.564378 -0.214722 
1.562366 -0.212335 
1.560376 -0.209965 
1.558408 -0.207612 
1.556463 -0.205275 
1.554539 -0.202957 
1.552637 -0.200656 
1.550756 -0.198374 
1.548898 -0.196110 
1.547060 -0.193865 
1.545243 -0.191639 
1.543447 -0.189432 
1.541672 -0.187245 
1.539918 -0.185078 
1.538184 -0.182931 
1.536470 -0.180805 
1.534776 -0.178700 
1.533101 -0.176616 
1.531446 -0.174553 
1.529811 -0.172513 
1.528195 -0.170494 
1.526597 -0.168498 
1.525018 -0.166525 
1.523458 -0.164574 
1.521916 -0.162647 
1.520392 -0.160744 
1.518886 -0.158864 
1.517398 -0.157009 
1.515926 -0.155178 
1.514472 -0.153371 
1.513035 -0.151590 
1.511615 -0.149834 
1.510211 -0.148104 
1.508823 -0.146400 
1.507451 -0.144722 
1.506095 -0.143070 
1.504754 -0.141445 
1.503429 -0.139847 
1.502118 -0.138276 
1.500822 -0.136733 
1.499541 -0.135217 
1.498274 -0.133730 
1.497020 -0.132271 
1.495780 -0.130840 
1.494554 -0.129439 
1.493340 -0.128066 
1.492140 -0.126723 
1.490951 -0.125410 
1.489776 -0.124126 
1.488612 -0.122873 
1.487459 -0.121650 
1.486319 -0.120458 
1.485189 -0.119297 
1.484070 -0.118166 
1.482961 -0.117067 
1.481863 -0.116000 
1.480775 -0.114965 
1.479696 -0.113962 
1.478626 -0.112991 
1.477566 -0.112053 
1.476514 -0.111147 
1.475471 -0.110274 
1.474435 -0.109435 
1.473408 -0.108629 
1.472388 -0.107857 
1.471375 -0.107119 
1.470368 -0.106415 
1.469369 -0.105746 
1.468375 -0.105110 
1.467387 -0.104510 
1.466405 -0.103945 
1.465428 -0.103414 
1.464456 -0.102920 
1.463488 -0.102460 
1.462524 -0.102037 
1.461564 -0.101649 
1.460608 -0.101298 
1.459655 -0.100983 
1.458704 -0.100704 
1.457756 -0.100463 
1.456811 -0.100258 
1.455866 -0.100090 
1.454924 -0.099959 
1.453982 -0.099866 
1.453041 -0.099811 
1.452101 -0.099793 
1.451160 -0.099813 
1.450219 -0.099871 
1.449277 -0.099968 
1.448335 -0.100103 
1.447390 -0.100276 
1.446444 -0.100488 
1.445496 -0.100739 
1.444545 -0.101029 
1.443592 -0.101359 
1.442635 -0.101727 
1.441674 -0.102135 
1.440709 -0.102582 
1.439740 -0.103070 
1.438766 -0.103596 
1.437787 -0.104163 
1.436803 -0.104770 
1.435812 -0.105418 
1.434816 -0.106105 
1.433812 -0.106833 
1.432802 -0.107601 
1.431784 -0.108411 
1.430758 -0.109260 
1.429724 -0.110151 
1.428682 -0.111083 
1.427630 -0.112055 
1.426569 -0.113069 
1.425499 -0.114124 
1.424418 -0.115221 
1.423327 -0.116358 
1.422225 -0.117538 
1.421111 -0.118759 
1.419986 -0.120021 
1.418849 -0.121325 
1.417699 -0.122671 
1.416536 -0.124059 
1.415360 -0.125488 
1.414171 -0.126960 
1.412967 -0.128473 
1.411749 -0.130029 
1.410516 -0.131627 
1.409268 -0.133267 
1.408004 -0.134949 
1.406724 -0.136673 
1.405427 -0.138440 
1.404114 -0.140248 
1.402784 -0.142100 
1.401435 -0.143993 
1.400069 -0.145929 
1.398685 -0.147907 
1.397281 -0.149928 
1.395858 -0.151991 
1.394416 -0.154097 
1.392954 -0.156245 
1.391471 -0.158435 
1.389967 -0.160668 
1.388442 -0.162943 
1.386896 -0.165260 
1.385327 -0.167620 
1.383736 -0.170023 
1.382122 -0.172467 
1.380485 -0.174954 
1.378824 -0.177483 
1.377139 -0.180055 
1.375430 -0.182668 
1.373696 -0.185324 
